X;Y;osm_id;type;name;brand;operator;wheelchair;opening_hours;level;siret;profession_ref;wikidata;website;phone;email;facebook;address;com_insee;com_nom;last_update
4.8424043;45.7577848003784;node/7376384890;bar;Poltred;;;limited;"Tu-Sa 10:00-20:00; Th 10:00-22:00";;"83224205100023";;;https://www.poltred.fr/;+33 6 81 26 51 50;;;;"69123";Lyon;2021-03-30
4.839187;45.7482519003797;node/7377132706;restaurant;La Bière Angulaire;;;;Tu-Sa 14:30-23:00;;;;;http://labiereangulaire.fr/;+33 6 17 68 58 31;labiereangulaire@gmail.com;https://www.facebook.com/labiereangulaire;;"69123";Lyon;2020-11-12
4.8382682;45.7487726003797;node/7379273258;bar;La Plante du Loup;;;;"Mo 16:00-23:00; Tu-Fr 11:00-23:00; Sa 10:00-23:00";;;;;;;;;;"69123";Lyon;2022-01-29
4.8061066;45.774603400376;node/7379273260;florist;Floramorphose;;;;"Tu-Sa 08:30-19:30; Su,PH 09:00-13:00";;"43769215500017";;;;;;;;"69123";Lyon;2022-03-01
4.8536042;45.7291811003824;node/7382755586;bakery;Le moulin et le boulanger;;;;"Mo-Fr 06:00-19:30; Sa 06:30-14:00";;"75120883600013";;;;;;;;"69123";Lyon;2022-03-26
4.8332415;45.7761581003758;node/7384189113;alcohol;Hoppy Days cave à bières;;;yes;;;"83886177100023";;;https://www.hoppy-days.fr/;"+33652173447";;;;"69123";Lyon;2021-04-08
4.8320236;45.7593562003782;node/7389112808;optician;Loulou;Leica;;;;;"82746113800014";;;https://www.loulouopticiens.fr/;"+33478620027";contact@loulouopticiens.fr;;;"69123";Lyon;2020-05-15
4.844747;45.7694944003767;node/7389493170;bar;Solal;;;;;;"85375342400029";;;;;;;;"69123";Lyon;2020-05-14
4.8478713;45.7692153003768;node/7390017569;deli;A l'Olivier;;;;"Mo 14:00-19:15; Tu-Fr 10:00-19:15; We 10:00-14:00,15:00-19:15; Sa 10:00-13:00,14:30-19:15";;"49510313700016";;;https://www.alolivierlyon.com/;+33 4 78 94 23 21;lyon@alolivier.com;alolivierlyoncom;;"69123";Lyon;2020-11-07
4.8522471;45.7377321003812;node/7392718375;supermarket;Epicentre;;Raphaël Cochet;yes;"We-Sa 09:00-12:30,14:00-18:30";;;;;https://www.epicentre-lyon.fr/;"+33469673147";;;;"69123";Lyon;2022-08-21
4.8084882;45.7735327003762;node/7395456520;greengrocer;Fan de carottes;;;;"Tu,Th-Sa 08:30-12:30, We,Su 08:30-12:30, Tu,Th-Sa 15:30-19:30";;"48392828900014";;;;;;;;"69123";Lyon;2022-03-01
4.8296081;45.7547141003788;node/7395474134;hairdresser;Issone;;;;;;"50420063500010";;;https://www.issone.fr/;+33 4 78 60 30 23;;https://www.facebook.com/Issone-Atelier-de-Coiffure-151285621602376/;;"69123";Lyon;2020-04-12
4.8298596;45.7548383003788;node/7395474802;perfumery;Atelier 100Bon;100Bon;;;Tu-Sa 10:30-19:00;;"81942141300025";;;https://www.100bon.com/;+33 4 78 03 09 77;;https://www.facebook.com/100BON/;;"69123";Lyon;2020-04-12
4.8071777;45.774829900376;node/7395653625;restaurant;Valmy Tandoori;;;;Mo-Su 11:00-23:00;;"81525499000014";;;http://www.valmy-tandoori.com/;+33 9 81 10 10 31;;https://fr-fr.facebook.com/pages/category/Indian-Restaurant/Valmy-tandoori-895125057308220/;;"69123";Lyon;2022-03-08
4.8038121;45.7752243003759;node/7395665926;fast_food;La Dolce Pizza;;;;;;"34490006300027";;;;;;https://www.facebook.com/La-dolce-pizza-vaise-507711436087547;;"69123";Lyon;2020-05-26
4.8306655;45.7543505003789;node/7395831241;garden_centre;L'Oeil Végétal;;;;"Tu 11:00-19:00; We-Fr 10:30-19:00; Sa 10:30-19:30";;"82975314400023";;;https://loeil-vegetal.business.site/;+33 7 69 39 04 21;loeilvegetal@gmail.com;https://www.facebook.com/L-Oeil-V%C3%A9g%C3%A9tal-1659247114192524/;;"69123";Lyon;2020-04-25
4.8263594;45.7543979003789;node/7399512721;florist;Blandine Vallé fleuriste;;;;"Tu 09:30-19:00; We-Th 09:00-19:00; Fr-Sa 09:00-19:30; Su 09:30-13:00";;"80772941300011";;;http://www.blandinevalle-fleuriste.fr/;+33 4 78 79 14 06;;https://www.facebook.com/blandinevalle.fleuriste;;"69123";Lyon;2021-07-25
4.8266058;45.7547429003788;node/7399627977;collector;Numismatique;;;;;;"30209572400019";;;http://www.numismeo.com/;+33 4 78 37 63 20;contact@numismeo.com;https://www.facebook.com/numismeo;;"69123";Lyon;2021-11-03
4.8266993;45.7548723003788;node/7399696066;furniture;Gallerie Vaubecour;;;;;;"88114840700011";;;;+33 6 45 42 09 61;;https://www.facebook.com/pages/category/Furniture-Store/stanislas-kolli-1869617949819623/;;"69123";Lyon;2020-04-13
4.8270953;45.7550464003788;node/7399732943;fabric;Les Tissus d'Élodie;;;;;;"84176267700018";;;https://www.lestissusdelodie.com/;+33 4 27 44 09 34;lestissusdelodie@gmail.com;https://www.facebook.com/lestissusdelodie/;;"69123";Lyon;2020-05-26
4.827298;45.7553315003787;node/7399873291;antiques;Gallerie du Désordre;;;;We-Sa 14:00-19:00;;"34080046500072";;;;+33 6 16 46 02 94;galeriedudesordre@live.fr;;;"69123";Lyon;2020-04-13
4.8274274;45.7567410003785;node/7399900079;restaurant;Sunamis;;;;;;"83334813900019";;;http://www.sunamis.fr/;+33 4 72 85 96 27;;https://www.facebook.com/Sunamis-Lyon-827140027334048/;;"69123";Lyon;2020-05-19
4.8345946;45.7685375003769;node/7401153235;wine;Vins nature;;;;;;;;;;;;;;"69123";Lyon;2021-04-06
4.8310726;45.7658967003772;node/7404995620;art;Ateliers Restaur'Art;;;;"""Sur rendez-vous""";;"44230916700017";;;;;;;;"69123";Lyon;2020-10-21
4.8327945;45.7632121003776;node/7405102160;fast_food;Pokawa;;;;;;;;;;;;;;"69123";Lyon;2021-05-01
4.8217186;45.7440660003803;node/7406094167;alcohol;Cave Charlemagne;;;;;;"82300813100018";;;;+33 7 82 76 62 54;cavecharlemagne@orange.fr;https://www.facebook.com/cavecharlemagne/;;"69123";Lyon;2022-03-01
4.8025327;45.7710947003765;node/7406273288;fast_food;Mini Cucina;;;;"Mo-Fr 11:00-15:00; Mo,We,Fr 18:30-21:30";;"82886981800025";;;https://www.mini-cucina.com/;+33 6 31 51 39 27;contact@mini-cucina.com;https://www.facebook.com/Mini-Cucina-734394433315059/;;"69123";Lyon;2020-04-15
4.8312988;45.7656290003773;node/7406572646;newsagent;Tabac de la Pêcherie;;;;Mo-Su 10:00-24:00;;"79911271900015";;;;;;;;"69123";Lyon;2020-04-15
4.8312619;45.7656795003773;node/7406656996;books;Philippe Lucas;;;;;;"39874683400017";;;http://www.librairie-phlucas.com/;+33 4 78 30 94 84;phlucas2@gmail.com;;;"69123";Lyon;2020-11-19
4.8313437;45.7655724003773;node/7407192934;optician;L'Instant Lunette;;;;"Mo 14:00-19:00; Tu-Sa 10:30-19:30";;"82481991600019";;;https://www.linstantlunette.com/;+33 4 28 29 92 17;contact@linstantlunette.com;https://www.facebook.com/linstantlunettelyon/;;"69123";Lyon;2020-04-15
4.8317042;45.7651435003773;node/7407461616;restaurant;AutoLio;;;;"Mo-Sa 12:00-14:30,19:30-22:00";;"87785116200017";;;;+33 4 86 11 22 62;antoniochierchia38@gmail.com;https://www.facebook.com/pages/Antolio/103856057776310;;"69123";Lyon;2020-04-15
4.831737;45.7650878003774;node/7408013294;art;Racont'Arts;;;;"Tu-Sa 10:30-12:30,14:30-19:00; Su 10:30-13:00";;"81072190200015";;;;;;;;"69123";Lyon;2020-05-24
4.8333634;45.7643253003775;node/7408857552;deli;La Minaudière Cellerier;Maison Cellerier;;;Mo-Su 09:00-20:00;;"34914816300026";;;https://cellerier-hallesdelyon.com/;+33 4 78 37 67 26;laminaudierecellerier@gmail.com;https://www.facebook.com/MaisonCellerier/;;"69123";Lyon;2020-05-22
4.8333514;45.7643908003775;node/7408857553;deli;Famille Mary;;;;;;"44522511300114";;;;;;;;"69123";Lyon;2020-11-16
4.8665358;45.7449285003802;node/7409831466;bakery;Max Poilâne;;;yes;"Mo-Fr 07:00-19:00; Sa 07:30-19:00; Su 07:30-13:30";;"48800060500052";;;;;;;;"69123";Lyon;2022-10-15
4.843411;45.7481479003797;node/7410686496;cafe;Bongoo Café;;;limited;Mo-Sa 08:00-19:30;;;;;https://www.bongoocafe.com/;+33 4 78 02 71 51;;;;"69123";Lyon;2020-12-05
4.8450452;45.7509392003793;node/7410686497;restaurant;Fujiyama 55;;;;"Mo-We, Fr, Sa 12:00-13:30, 19:00-21:30";;"83803938600035";;;http://www.fujiyama55-ramen.com/;+33 6 52 95 55 62;;https://www.facebook.com/fujiyamalyon;;"69123";Lyon;2021-09-20
4.8333624;45.7639975003775;node/7412302383;cosmetics;La Maison du Savon de Marseille;;;;;;;;;;;;;;"69123";Lyon;2021-09-12
4.8694995;45.7444130003803;node/7412328314;beauty;Yves Rocher;Yves Rocher;;no;Tu-Sa 10:00-19:00;;"39863651400026";;Q28496595;https://www.yves-rocher.fr/tout-sur-les-magasins/auvergne-rhone-alpes/lyon/lyon-freres-lumiere/S-FRYROC672;+33 4 78 00 91 95;;;;"69123";Lyon;2022-09-16
4.8648269;45.7456113003801;node/7412328315;books;Librairie Mise en Page;;;;;;"41212695500019";;;https://www.misenpage.fr/;+33 472786688;misenpage.guret@wanadoo.fr;;;"69123";Lyon;2020-11-21
4.8325943;45.7630730003777;node/7412550601;restaurant;L'italien;;;;"Mo-Su 12:00-14:30,19:00-22:30";;"81367918000022";;;https://litalienristorante.fr/;+33 4 72 77 60 90;;https://www.facebook.com/l.italien.lyon/;;"69123";Lyon;2020-04-16
4.83277;45.7622492003778;node/7412693109;restaurant;Bouchon Colette;;;;"Mo-Su 12:00-14:00,19:00-21:30";;"81779268200020";;;;+33 4 78 03 04 44;contact@bouchoncolette.com;https://www.facebook.com/bouchoncolette/;;"69123";Lyon;2020-05-01
4.8419486;45.7490769003796;node/7416149302;supermarket;La Vie Claire Lyon Université;La Vie Claire;;;Mo-Sa 10:00-19:00;;"63200001402270";;Q3213589;https://magasins.lavieclaire.com/lavieclaire/fr/boutique/france/auvergne-rhone-alpes/rhone/lyon/lyon-universite/la41498;"+33437290442";;;;"69123";Lyon;2020-05-23
4.8421203;45.7489503003796;node/7417219736;ticket;TUI France;;Auchan Supermarché City Lyon Université;;;;;;;;;;;;"69123";Lyon;2020-05-20
4.8673003;45.7449400003802;node/7418659928;cafe;Columbus Café Lumière;Columbus Café & Co;;limited;"Mo-Sa 07:30-19:00; Su 09:30-19:00";;;;;;;;;;"69123";Lyon;2022-08-06
4.8671314;45.7449830003802;node/7418659929;wine;Cavavin Lyon Monplaisir;;;yes;"Tu-Sa 10:00-13:30,14:30-19:30";;;;;https://lyonmonplaisir.cavavin.co/;+33 4 81189216;;;;"69123";Lyon;2021-06-30
4.8356889;45.7580126003784;node/7427244773;garden_centre;Plantes pour tous;;;;"Mo-Fr 10:30-19:30; Sa 10:00-19:30";;;;;;;;;;"69123";Lyon;2022-10-31
4.8311381;45.7660861003772;node/7429193345;hairdresser;Second Face;;;;"Tu-Fr 11:00-20:00; Sa 09:00-18:00";;;;;;+33 4 78 23 29 37;;;;"69123";Lyon;2020-10-21
4.8313902;45.7660798003772;node/7429234856;estate_agent;Régie Carron;;;;;;"32790870300025";;;;;;;;"69123";Lyon;2021-01-30
4.8317787;45.7658700003772;node/7429261038;craft;Arts 2000;;;;"Tu-Sa 09:30-12:30, 13:30-19:00";;"97250359300014";;;http://arts2000.fr/;+33 4 78 29 48 80;lyon.graphique@arts2000.fr;;;"69123";Lyon;2020-05-24
4.8311185;45.7658288003773;node/7429302451;restaurant;L'Empanaderia;;;;;;"84748990300017";;;;+33 9 82 40 71 93;;;;"69123";Lyon;2020-05-17
4.8419969;45.7474623003798;node/7430720137;hairdresser;Coupe lign';;;;;;;;;;"+33427899466";;;;"69123";Lyon;2020-04-22
4.8419955;45.7474918003798;node/7430724045;restaurant;Boukhara Lyon;;;;"Mo-Sa 12:00-14:30,18:00-23:30; We off; Su 18:00-23:30";;;;;https://boukharalyon.fr/fr;"+33605726617";;https://www.facebook.com/boukhara.lyon/;;"69123";Lyon;2021-12-12
4.8419761;45.7475502003798;node/7430773041;car_parts;AMY Auto pièces;;;;;;;;;;"+33437651143";;https://www.facebook.com/pages/Amy-Auto-Pieces/240102149807336;;"69123";Lyon;2021-12-28
4.8419418;45.7476119003798;node/7430789223;electrical;A.M.E.C.O;;;;;;;;;;"+33478582289";;;;"69123";Lyon;2020-04-22
4.8389322;45.7471702003799;node/7431577898;restaurant;Picaflores;;;;"Mo-Fr 12:00-00:00; Sa 19:00-01:00";;"91506408300016";;;https://www.picaflores-restaurant.fr/;+33 4 27 78 24 88;picaflores-restaurant@hotmail.com;https://www.facebook.com/people/Picaflores-restaurant/100084892622037/;;"69123";Lyon;2022-11-12
4.8390261;45.7472484003799;node/7431577899;restaurant;Le Comptoir de Beline;;;;Mo-Fr 07:30-22:00;;"83104281700013";;;;+33 4 78 69 39 50;;https://www.facebook.com/comptoirbeline/;;"69123";Lyon;2021-12-29
4.8401741;45.7483574003797;node/7431577900;cafe;Comme à la maison;;;yes;"Mo 14:00-19:00; Tu-Sa 10:00-19:00; Su 10:00-18:00";;;;;https://commealamaison-coffeeshop.fr/;+33 9 83 36 66 69;;;;"69123";Lyon;2022-10-14
4.838998;45.7485962003797;node/7431577901;fast_food;Casté Sandwichs;;;;;;;;;https://www.facebook.com/Cast%C3%A9-Sandwichs-106173938221389/;;;;;"69123";Lyon;2021-10-02
4.8388545;45.7488938003797;node/7431577902;caterer;Le Bon Jean;;;;Tu-Sa 08:00-19:00;;;;;http://lebonjean.fr/;+33 4 74 45 45 12;;;;"69123";Lyon;2020-04-22
4.8351111;45.7627632003777;node/7433527651;bar;Pompette;;;;"Mo-Tu 18:00-00:00; We-Sa 18:00-01:00";;"89486285300013";;;https://www.pompettelyon.com/;"+33487372154";;;12 Rue du Palais Grillet;"69123";Lyon;2022-09-26
4.8348678;45.7628895003777;node/7433959119;restaurant;Bouchon Tupin;;;;;;"84064018900014";;;https://www.bouchontupin.com/;+33 4 78 37 45 93;contact@bouchontupin.com;https://www.facebook.com/Bouchon-Tupin-1912084842204676/;;"69123";Lyon;2020-04-22
4.8329968;45.7629309003777;node/7434190912;restaurant;Plein Sud;;;;;;"35097151100018";;;;+33 4 78 42 52 62;;https://www.facebook.com/BarLePleinSud/;;"69123";Lyon;2020-11-20
4.8680587;45.7445360003803;node/7434759969;coffee;La Route des Arômes;La Route des Arômes;;yes;"Tu-Sa 09:00-13:00,14:00-19:00";;"95751793100375";;;https://laroutedesaromes.com/;+33 4 78 00 10 34;;https://www.facebook.com/Laroutedesaromes/;;"69123";Lyon;2022-08-06
4.8688515;45.7443329003803;node/7438434345;alcohol;Les Caves Nysa Monplaisir;Nysa;;yes;"Mo 14:00-20:00; Tu-Th 10:00-14:00,15:30-20:00; Fr,Sa 09:30-20:00; Su 09:00-13:00";;"83077061600035";;;https://nysa.fr/;+33 9 87 00 75 01;;https://www.facebook.com/nysalyon/;;"69123";Lyon;2022-09-16
4.8398195;45.7364772003814;node/7438453111;restaurant;Sidhuri Café;;;;Mo-Fr 09:00-18:00;;"87879753900011";;;https://sidhuricafe.com/;+33 9 87 38 68 85;contact@sidhuricafe.com;https://www.facebook.com/sidhuricafe/;;"69123";Lyon;2022-03-13
4.8306128;45.7687202003768;node/7438612345;restaurant;Toké Sathonay;Toké;;;"Mo-Su 11:30-14:30,17:30-22:00";;"83143616700033";;;https://toke.eu;+33 9 86 31 33 55;;https://www.facebook.com/chaussonslyon/;2 Rue Louis Vitet;"69123";Lyon;2021-04-21
4.8341453;45.7478465003798;node/7438612346;restaurant;Toké Berthelot;Toké;Restaurant;;"Mo-Sa 11:30-14:30,17:30-22:00; Su 17:30-22:00";;"83143616700025";;;https://toke.eu;+33 9 87 05 90 09;;https://www.facebook.com/chaussonslyon/;;"69123";Lyon;2021-04-18
4.8435626;45.7484335003797;node/7450386667;tobacco;Le Radjah;;;;;;"87826757400019";;;;;;;;"69123";Lyon;2021-04-18
4.8321297;45.7530157003791;node/7455203276;restaurant;Bouchon Thomas;;;;;;"44113792400029";;;https://www.restaurant-thomas.com/;;info@restaurant-thomas.com;https://www.facebook.com/Restaurant-Thomas-Lyon-2%C3%A8me-166208330063545/;;"69123";Lyon;2020-04-27
4.826623;45.7458830003801;node/7460855241;bakery;Bar à Pains;;;;"Mo-Sa 07:00-20:00; Su 07:00-13:00";;"83075449500018";;;;;;;;"69123";Lyon;2021-02-09
4.8660288;45.7286015003825;node/7460889858;butcher;Boucherie de Beauvisage;;;;;;"83302563800010";;;;;;;;"69123";Lyon;2020-05-15
4.8659162;45.7285722003825;node/7460889859;bakery;Maison Achard;;;;;;"97350768400155";;;;;;;;"69123";Lyon;2020-04-28
4.8655651;45.7284615003825;node/7460889860;florist;Le Jardin des Fleurs;;;;;;"80961498500012";;;;;;;;"69123";Lyon;2020-05-15
4.8172763;45.7426111003805;node/7460916877;bakery;Estelle et Christophe Basset;;;;;;"48938231700035";;;;;;;;"69123";Lyon;2020-05-13
4.8258227;45.7699684003767;node/7464938945;cafe;Le Nid Gourmand;;;;"Mo,Tu,Th,Fr 08:30-14:00,15:30-18:00; We 08:30-14:00,15:30-16:30";;"44821019500013";;;https://lenidgourmand-croixrousse.eatbu.com/;;lenidgourmand69001@gmail.com;;;"69123";Lyon;2022-06-30
4.8175263;45.7438657003803;node/7464947275;butcher;La Confluence;;;;;;"85092462200010";;;;;;;;"69123";Lyon;2020-04-29
4.8342812;45.7625419003777;node/7464978021;chocolate;Lindt;Lindt;;;Mo-Sa 09:30-19:30;;"67202415500232";;Q152822;;+33 4 72 31 30 61;;;;"69123";Lyon;2021-04-05
4.834225;45.7597438003781;node/7489558555;massage;La Part des Anges;;;;;;"84069403800026";;;https://www.spa-la-part-des-anges.fr/;+33 7 62 49 55 19;spa.la.part.des.anges@gmail.com;;;"69123";Lyon;2020-05-06
4.8326126;45.7600443003781;node/7489739522;clothes;Laurence Tavernier;Laurence Tavernier;;;"Tu-Sa 10:15-13:00,14:00-19:00";;"50457554900101";;Q93436358;;+33 4 78 37 58 81;;;;"69123";Lyon;2021-01-27
4.8330744;45.760162300378;node/7489739523;fashion_accessories;Lolo Chatenay;Lolo Chatenay;;;"Mo 14:00-19:00; Tu-Sa 11:00-13:00,14:00-19:00";;"81871236600033";;Q93435838;https://www.lolo-chatenay.com/;+33 4 78 42 90 82;;https://www.facebook.com/LoloChatenay/;8 Place des Jacobins;"69123";Lyon;2022-02-14
4.833908;45.7612721003779;node/7489781932;hairdresser;Salon Particulier;;;;"Tu-Fr 09:00-18:30; Sa 09:00-17:30";;"51220657400026";;;https://www.salonparticulier.com/;+33 4 78 62 99 68;contact@salonparticulier.com;https://www.facebook.com/Salon.Particulier;;"69123";Lyon;2020-05-06
4.8342276;45.7618237003778;node/7489838146;perfumery;Diptyque;Diptyque;;;;;"61204333100059";;Q1227345;https://www.diptyqueparis.com/en_eu/stores/diptyque-lyon;+33 1 48 04 95 57;;;;"69123";Lyon;2021-01-30
4.8342427;45.7619749003778;node/7489894375;shoes;Geox;Geox;;;;;"41088291400709";;Q588001;https://www.geox.com/fr-FR/storedetails?StoreID=104675;+33 4 72162833;;;;"69123";Lyon;2020-05-06
4.8342304;45.7618678003778;node/7489894376;perfumery;Jo Malone;Jo Malone;;;"Mo,We 11:00-13:00,14:00-19:00; Tu,Th 11:00-19:00; Fr,Sa 10:30-19:00";;"70203846400344";;Q28940761;;+33 4 72 56 36 68;;;;"69123";Lyon;2020-05-06
4.8342596;45.7621678003778;node/7489931485;clothes;Caroll;Caroll;;;Mo-Sa 10:00-19:00;;"58200170702952";;Q63063871;https://www.caroll.com/fr_fr/Details-Store/?StoreID=B782;+33 4 78 38 07 68;;;;"69123";Lyon;2020-11-18
4.8342956;45.7626439003777;node/7489970896;clothes;Catimini;Catimini;;;"Mo 14:00-19:00; Tu-Sa 10:00-19:00";;"34105929300629";;Q2942948;https://shop.catimini.com/vetement-enfant/lyon-herriot/180;+33 4 78 38 16 43;;;;"69123";Lyon;2021-02-09
4.8342607;45.7622547003778;node/7489970897;clothes;One Step;;;;;;;;;;;;;;"69123";Lyon;2021-09-12
4.8342884;45.7627054003777;node/7489976128;travel_agency;Marietton Ailleurs Voyages;Selectour;;;"Mo 14:00-19:00; Tu-Fr 10:00-19:00; Sa 10:00-18:30";;"31232627500871";;Q3478073;https://www.selectour.com/agence/rhone/lyon/marietton-ailleurs-voyages/987;+33 4 78 37 31 72;;;;"69123";Lyon;2020-05-06
4.8342898;45.7627745003777;node/7490036405;cosmetics;Bobbi Brown;Bobbi Brown;;;"Mo-We 11:00-19:00; Th-Sa 10:30-19:30";;"70203846400583";;Q105132734;https://www.bobbibrowncosmetics.fr/;+33 4 72 04 06 20;;;;"69123";Lyon;2021-01-31
4.8343019;45.7628470003777;node/7490053418;shoes;Gabor;Gabor;;;"Mo 13:00-19:00; Tu-Sa 10:00-19:00";;"77983824200013";;Q1488760;https://www.gabor-shop.fr/boutiques?id_store=2;+33 4 78 37 34 97;;;;"69123";Lyon;2020-05-06
4.834336;45.7626750003777;node/7490056612;beauty;Luxosanté;;;;;;"52882732200025";;;http://www.luxosante.com/;;;https://www.facebook.com/Luxosante/;;"69123";Lyon;2020-05-06
4.8340992;45.7639948003775;node/7490114064;optician;Regards Croisés;;;;Tu-Sa 10:00-19:00;;"83293046500014";;;https://www.regardscroiseslyon.com/;+33 4 72 31 61 61;;https://www.facebook.com/regardscroiseslyon/;;"69123";Lyon;2020-05-06
4.8344368;45.7650553003774;node/7490127040;clothes;Vertbaudet;Vertbaudet;;;Mo-Sa 10:00-19:00;;"39755532700576";;Q2518521;https://magasin.vertbaudet.fr/;+33 4 81 49 10 70;;;;"69123";Lyon;2021-04-17
4.8344181;45.7651822003773;node/7490196836;shoes;Basic Ethnic;;;;Mo-Sa 10:00-19:30;;"32705814500035";;;;+33 4 72 98 86 32;basic.ethnic@wanadoo.fr;https://www.facebook.com/JUST-Be-Basic-Ethnic-323037187885604/;;"69123";Lyon;2020-05-06
4.8344156;45.7652398003774;node/7490196837;clothes;Imperial Lyon;;;;;;"83467825200018";;;;+33 4 78 85 69 32;contact@imperial-lyon.fr;https://www.facebook.com/lyon.imperial/;;"69123";Lyon;2020-05-06
4.8344307;45.7653910003773;node/7490319221;e-cigarette;Vitton Clop;Vitton Clop;;;;;"79421120100049";;Q93444190;;+33 9 52 59 15 44;;https://facebook.com/vittoncloplyon1er/;;"69123";Lyon;2020-05-08
4.834465;45.7655059003773;node/7490332600;clothes;Le Coq Sportif;Le Coq Sportif;;;Mo-Sa 10:00-19:00;;;;Q1066156;;+33 4 78 69 15 73;;;;"69123";Lyon;2021-03-26
4.834465;45.7655642003773;node/7490356767;jewelry;Lyon Bijoux;;;;"Mo 14:00-19:00; Tu-Sa 10:00-12:00, 14:00-19:00";;"95651478000017";;;https://www.lyonbijoux.fr/;+33 4 78 28 29 11;contact@lyonbijoux.fr;https://www.facebook.com/lyonbijouxoff/;;"69123";Lyon;2020-05-07
4.8344711;45.7656430003773;node/7490558261;shoes;Just BE;;;;Mo-Sa 10:00-19:30;;"32705814500043";;;;+33 4 72 98 86 32;basic.ethnic@wanadoo.fr;https://www.facebook.com/JUST-Be-Basic-Ethnic-323037187885604/;;"69123";Lyon;2020-05-07
4.8344665;45.7656031003773;node/7490558262;shoes;Evok Shop;;;;"Mo-Fr 10:30-13:00,14:00-19:30; Sa 10:30-19:30";;"75273938300012";;;;+33 4 78 39 61 98;;EvokShoes;;"69123";Lyon;2020-05-10
4.8344764;45.7658727003773;node/7490580615;clothes;Moreteau;;;;Mo-Sa 09:30-19:00;;"95752557900034";;;http://www.moreteau.com/;+33 4 78 29 32 32;boutique@moreteau.com;https://www.facebook.com/Moreteauhabilleur/;;"69123";Lyon;2020-05-06
4.8344811;45.7657375003773;node/7490580616;clothes;Boggi Milano;BOGGI Milano;;;;;"52056686000141";;Q93451035;;;;;;"69123";Lyon;2021-11-03
4.8345023;45.7662766003772;node/7490648336;shoes;Finsbury;;;;"Mo-Fr 10:00-19:00; Sa 10:00-19:30";;"82430552800187";;;;+33 9 80 78 46 06;;;;"69123";Lyon;2020-05-06
4.8344976;45.7661921003772;node/7490648337;clothes;Maison Haussman;;;;;;"78005433400138";;;;;;;;"69123";Lyon;2020-05-12
4.8345162;45.7666039003771;node/7490694150;locksmith;La Clé Lyonnaise;La Clé Lyonnaise;;;"Mo-Fr 10:00-12:30,13:30-19:00; Sa 10:00-19:00";;"84750756300017";;;;+33 4 78 01 20 20;lyon1@laclelyonnaise.fr;;;"69123";Lyon;2021-09-12
4.8345688;45.7670751003771;node/7490712219;insurance;Groupama;Groupama;;;;;"77983836602628";;Q3083531;;;;;;"69123";Lyon;2020-05-06
4.8342335;45.7668998003771;node/7490730086;cosmetics;Peggy Sage;Peggy Sage;;;;;"47798255700126";;Q3374246;;+33 4 72 10 10 09;;;;"69123";Lyon;2021-09-12
4.8341999;45.7670623003771;node/7490730087;fast_food;;Bagelstein;;;;;;;;;;;;;"69123";Lyon;2021-10-31
4.8341919;45.7671144003771;node/7490730088;tobacco;Tabac Primerose;;;;;;"79176812000010";;;;;;;;"69123";Lyon;2020-05-06
4.8342269;45.7662037003772;node/7490880723;clothes;Façonnable;;;;Mo-Sa 10:00-19:00;;"44345785800134";;Q1399212;;+33 4 78 28 10 48;lyon@faconnable.com;;;"69123";Lyon;2020-05-07
4.8327928;45.7528029003791;node/7494582861;restaurant;Nativo;;;;"Tu-Th 12:00-14:00,19:30-22:00; Fr 12:00-14:00,19:30-22:30; Sa 12:30-14:30,19:30-22:30";;"84512928700023";;;https://nativo-restaurant.fr/;+33 4 78 05 87 92;;;;"69123";Lyon;2022-09-11
4.8314872;45.7557873003787;node/7494651413;cafe;Menthe Poivrée;;;;Tu-Sa 09:30-18:00;;"84505941900018";;;https://menthe-poivreefr-99.webself.net;+33 4 78 42 24 12;;Menthe.Poivree.Lyon;;"69123";Lyon;2020-11-18
4.8344414;45.7654403003773;node/7494806877;clothes;Sébastien le Guillou;;;;;;"82773570500028";;;;;;;;"69123";Lyon;2020-06-09
4.834646;45.7656452003773;node/7494827434;tailor;Point Retouche;;;;"Mo-Sa 10:00-13:00, 14:00-18:00";;;;;;+33 4 78 58 24 31;contact@pointretouche.fr;;;"69123";Lyon;2020-05-07
4.8331307;45.7660019003772;node/7494870149;computer;Repit;;;;Mo-Sa 10:00-20:00;;;;;;;;;;"69123";Lyon;2020-10-16
4.8319754;45.7592683003782;node/7495276302;restaurant;La Cave Café Terroir;;;;"Tu-Fr 18:00-24:00; Sa 12:00-14:00,18:00-24:00";;;;;https://www.cafeterroir.fr/;+33 9 52 52 51 38;contact@cafeterroir.fr;https://www.facebook.com/cafeterroir/;;"69123";Lyon;2020-05-07
4.8317494;45.7592017003782;node/7495276303;restaurant;Café Terroir;;;;"Tu-Sa 12:00-14:00,19:30-22:00; Su 19:30-22:00";;"81156670200015";;;https://www.cafeterroir.fr/;+33 9 53 36 08 11;contact@cafeterroir.fr;https://www.facebook.com/cafeterroir/;;"69123";Lyon;2020-05-07
4.866286;45.7526710003791;node/7495313993;hvac;EMH;;;;Mo-Fr 09:00-17:30;;;;;;;;;;"69123";Lyon;2020-09-10
4.8663722;45.7526683003791;node/7495313994;fast_food;Grill Damas;;;;"Mo-Sa 11:30-14:30,18:30-22:30";;;;;;;;;;"69123";Lyon;2021-08-31
